State,Arrival_Date,Min Price,Max Price,Modal Price
Andhra Pradesh,2012-01-01,3581.1111111111113,3840.5555555555557,3721.6111111111113
Andhra Pradesh,2012-01-02,3609.53125,3892.8125,3752.28125
Andhra Pradesh,2012-01-03,3457.464285714286,4869.142857142857,3581.75
Andhra Pradesh,2012-01-04,3408.4,3656.8,3540.0666666666666
Andhra Pradesh,2012-01-05,3355.862068965517,3608.9655172413795,3477.2413793103447
Andhra Pradesh,2012-01-06,3424.4193548387098,3692.6451612903224,3574.4193548387098
Andhra Pradesh,2012-01-07,3465.0,3725.7,3594.0
Andhra Pradesh,2012-01-08,3704.074074074074,3983.1111111111113,3831.4814814814813
Andhra Pradesh,2012-01-09,3536.3636363636365,3752.318181818182,3647.7272727272725
Andhra Pradesh,2012-01-10,3450.875,3651.1666666666665,3550.875
Andhra Pradesh,2012-01-11,3676.40625,3877.0625,3797.1875
Andhra Pradesh,2012-01-12,3696.8048780487807,3837.3414634146343,3768.1463414634145
Andhra Pradesh,2012-01-13,3696.3529411764707,3944.3823529411766,3826.323529411765
Andhra Pradesh,2012-01-14,3597.0,3861.3478260869565,3739.1304347826085
Andhra Pradesh,2012-01-15,3653.315789473684,3923.5789473684213,3788.5263157894738
Andhra Pradesh,2012-01-16,3744.2916666666665,3995.3333333333335,3864.6666666666665
Andhra Pradesh,2012-01-17,3757.535714285714,4010.6428571428573,3878.035714285714
Andhra Pradesh,2012-01-18,3678.2580645161293,3967.967741935484,3815.6451612903224
Andhra Pradesh,2012-01-19,3694.1388888888887,3948.8055555555557,3830.9166666666665
Andhra Pradesh,2012-01-20,3686.3529411764707,3945.5,3824.735294117647
Andhra Pradesh,2012-01-21,3656.090909090909,3964.4545454545455,3821.5757575757575
Andhra Pradesh,2012-01-22,3649.5652173913045,3951.8695652173915,3815.0
Andhra Pradesh,2012-01-23,3624.318181818182,3950.2727272727275,3812.7727272727275
Andhra Pradesh,2012-01-24,3695.6451612903224,3973.4193548387098,3831.548387096774
Andhra Pradesh,2012-01-25,3634.625,3921.0625,3782.59375
Andhra Pradesh,2012-01-26,3718.3333333333335,4022.0555555555557,3851.6666666666665
Andhra Pradesh,2012-01-27,3657.448275862069,3982.5862068965516,3800.7241379310344
Andhra Pradesh,2012-01-28,3652.535714285714,3922.75,3769.785714285714
Andhra Pradesh,2012-01-29,3627.684210526316,3928.2105263157896,3803.4736842105262
Andhra Pradesh,2012-01-30,3581.2,3857.366666666667,3724.3333333333335
Andhra Pradesh,2012-01-31,3641.5333333333333,3890.7,3762.1666666666665
Andhra Pradesh,2012-02-01,3542.4137931034484,3783.2413793103447,3666.551724137931
Andhra Pradesh,2012-02-02,3665.53125,3956.09375,3799.0
Andhra Pradesh,2012-02-03,3443.9285714285716,3672.714285714286,3552.8571428571427
Andhra Pradesh,2012-02-04,3453.264705882353,3728.794117647059,3593.529411764706
Andhra Pradesh,2012-02-05,3380.84375,3695.625,3546.78125
Andhra Pradesh,2012-02-06,3382.785714285714,3686.9285714285716,3541.714285714286
Andhra Pradesh,2012-02-07,3531.703703703704,3745.5185185185187,3640.3703703703704
Andhra Pradesh,2012-02-08,3595.9565217391305,3853.0434782608695,3730.0
Andhra Pradesh,2012-02-09,3652.0526315789475,3904.7368421052633,3778.9473684210525
Andhra Pradesh,2012-02-10,3452.6315789473683,3681.9473684210525,3565.7894736842104
Andhra Pradesh,2012-02-11,3682.8947368421054,3882.684210526316,3800.342105263158
Andhra Pradesh,2012-02-12,3724.3225806451615,3856.1290322580644,3796.6774193548385
Andhra Pradesh,2012-02-13,3639.655172413793,3898.7241379310344,3757.7586206896553
Andhra Pradesh,2012-02-14,3601.5384615384614,3857.5384615384614,3735.3846153846152
Andhra Pradesh,2012-02-15,3555.8125,3824.90625,3710.46875
Andhra Pradesh,2012-02-16,3557.5,3803.766666666667,3681.0
Andhra Pradesh,2012-02-17,3540.9310344827586,3780.655172413793,3668.4827586206898
Andhra Pradesh,2012-02-18,3632.3928571428573,3860.785714285714,3754.9285714285716
Andhra Pradesh,2012-02-19,3584.5555555555557,3822.8333333333335,3701.222222222222
Andhra Pradesh,2012-02-20,3592.470588235294,3797.705882352941,3707.176470588235
Andhra Pradesh,2012-02-21,3514.2083333333335,3752.75,3639.875
Andhra Pradesh,2012-02-22,3562.866666666667,3783.766666666667,3674.4666666666667
Andhra Pradesh,2012-02-23,3567.2916666666665,3806.375,3684.5833333333335
Andhra Pradesh,2012-02-24,3546.88,3795.44,3667.84
Andhra Pradesh,2012-02-25,3453.346153846154,3755.1923076923076,3621.8846153846152
Andhra Pradesh,2012-02-26,3540.8333333333335,3908.6111111111113,3736.8888888888887
Andhra Pradesh,2012-02-27,3481.875,3759.7916666666665,3606.25
Andhra Pradesh,2012-02-28,3496.44,3782.6,3636.28
Andhra Pradesh,2012-02-29,3409.269230769231,3715.5,3553.8846153846152
Andhra Pradesh,2012-03-01,3612.28125,3844.59375,3743.59375
Andhra Pradesh,2012-03-02,3644.862068965517,3930.344827586207,3774.655172413793
Andhra Pradesh,2012-03-03,3453.4444444444443,3665.1481481481483,3553.777777777778
Andhra Pradesh,2012-03-04,3439.6585365853657,3692.4634146341464,3549.0243902439024
Andhra Pradesh,2012-03-05,3408.294117647059,3710.4117647058824,3558.823529411765
Andhra Pradesh,2012-03-06,3394.4444444444443,3656.3888888888887,3516.6666666666665
Andhra Pradesh,2012-03-07,3445.3214285714284,3703.964285714286,3579.6428571428573
Andhra Pradesh,2012-03-08,3605.96,3924.4,3782.0
